"パッケージID","ブランド事業者名","発電ユニット製造事業者名","発電ユニット番号","貯湯ユニット製造事業者名","貯湯ユニット品番","補助熱源機製造事業者名","補助熱源機品番","情報公開日","発売予定年月日","性能確認区分","成績証明書番号または自己適合宣言書番号","方式","PUの発電方式","PU仮想発電量_a_PU","PU仮想発電量_a_DHW","PU仮想発電量_a_HWH","PU仮想発電量_b","PU仮想発電量_c","PU仮想燃料消費量_a_DHW","PU仮想燃料消費量_a_HWH","PU仮想排熱量上限比_a_DHW","PU仮想排熱量上限比_a_HWH","PU仮想排熱量上限比_b","PU発電効率_a_PU","PU発電効率_a_DHW","PU発電効率_a_HWH","PU発電効率_b","PU発電効率_上限値","PU発電効率_下限値","PU排熱効率_a_PU","PU排熱効率_a_DHW","PU排熱効率_a_HWH","PU排熱効率_b","PU排熱効率_上限値","PU排熱効率_下限値","BB熱源種別","BB給湯モード熱効率_e_rtd,DHW","バックアップボイラー種類","バックアップボイラー定格効率_e_BB,rtd,HWH","バックアップボイラー定格能力_e_rtd,BB,HWH","暖房熱負荷への排熱利用","暖房熱負荷への排熱利用方式","PU給湯排熱利用率_r_DHW,gen,PU","PU暖房排熱利用率_r_HWH,gen,PU","TU補機消費電力_温水暖房_P_TU,aux,HWH","TU補機消費電力_給湯_P_TU,aux,DHW","定格発電出力_P_rtd,PU","測定データ判定プログラム","パラメータ抽出プログラム","試験基準バージョン","備考","成績証明書または自己適合宣言書PDFリンク先","承認日時","取下日時","削除日時","最終更新日時","status"
2823,"大阪ガス株式会社","アイシン精機株式会社","(N)192-AS07[baiden]","－","-","株式会社ノーリツ","136-N527","2018-03-01","2018-04-01","B-2","AIS2016N1","SOFC","電主","1","0","0","0","0.995","ND","ND","ND","ND","ND","0.000809","0","0","0.4264","0.4673","0.4431","-0.013855","0","0","1.0758","0.6555","0.4454","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.3393","ND","ND","4.4","700","ver.1.2.5","ver.1.1.1","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=5&key_g=%28N%29192-AS07%5Bbaiden%5D&key_h=-&key_a=136-N527","2018-03-27 16:21:55","","","2018-03-27 16:21:55","一般公開中"
2822,"大阪ガス株式会社","アイシン精機株式会社","(N)192-AS07[baiden]","－","-","株式会社ノーリツ","136-N526","2018-03-01","2018-04-01","B-2","AIS2016N1","SOFC","電主","1","0","0","0","0.995","ND","ND","ND","ND","ND","0.000809","0","0","0.4264","0.4673","0.4431","-0.013855","0","0","1.0758","0.6555","0.4454","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.3393","ND","ND","4.4","700","ver.1.2.5","ver.1.1.1","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=5&key_g=%28N%29192-AS07%5Bbaiden%5D&key_h=-&key_a=136-N526","2018-03-27 16:21:50","","","2018-03-27 16:21:50","一般公開中"
2821,"大阪ガス株式会社","アイシン精機株式会社","(N)192-AS07[baiden]","－","-","株式会社ノーリツ","136-N525","2018-03-01","2018-04-01","B-2","AIS2016N1","SOFC","電主","1","0","0","0","0.995","ND","ND","ND","ND","ND","0.000809","0","0","0.4264","0.4673","0.4431","-0.013855","0","0","1.0758","0.6555","0.4454","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.3393","ND","ND","4.4","700","ver.1.2.5","ver.1.1.1","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=5&key_g=%28N%29192-AS07%5Bbaiden%5D&key_h=-&key_a=136-N525","2018-03-27 16:21:43","","","2018-03-27 16:21:43","一般公開中"
2820,"大阪ガス株式会社","アイシン精機株式会社","(N)192-AS07[baiden]","－","-","株式会社ノーリツ","136-N524","2018-03-01","2018-04-01","B-2","AIS2016N1","SOFC","電主","1","0","0","0","0.995","ND","ND","ND","ND","ND","0.000809","0","0","0.4264","0.4673","0.4431","-0.013855","0","0","1.0758","0.6555","0.4454","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.3393","ND","ND","4.4","700","ver.1.2.5","ver.1.1.1","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=5&key_g=%28N%29192-AS07%5Bbaiden%5D&key_h=-&key_a=136-N524","2018-03-27 16:21:02","","","2018-03-27 16:21:02","一般公開中"
2819,"大阪ガス株式会社","アイシン精機株式会社","(N)192-AS07[baiden]","－","-","株式会社ノーリツ","136-N522","2018-03-01","2018-04-01","B-2","AIS2016N1","SOFC","電主","1","0","0","0","0.995","ND","ND","ND","ND","ND","0.000809","0","0","0.4264","0.4673","0.4431","-0.013855","0","0","1.0758","0.6555","0.4454","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.3393","ND","ND","4.4","700","ver.1.2.5","ver.1.1.1","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=5&key_g=%28N%29192-AS07%5Bbaiden%5D&key_h=-&key_a=136-N522","2018-03-27 16:20:14","","","2018-03-27 16:20:14","一般公開中"
2818,"大阪ガス株式会社","アイシン精機株式会社","(N)192-AS07[baiden]","－","-","株式会社ノーリツ","136-N521","2018-03-01","2018-04-01","B-2","AIS2016N1","SOFC","電主","1","0","0","0","0.995","ND","ND","ND","ND","ND","0.000809","0","0","0.4264","0.4673","0.4431","-0.013855","0","0","1.0758","0.6555","0.4454","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.3393","ND","ND","4.4","700","ver.1.2.5","ver.1.1.1","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=5&key_g=%28N%29192-AS07%5Bbaiden%5D&key_h=-&key_a=136-N521","2018-03-27 16:20:05","","","2018-03-27 16:20:05","一般公開中"
2825,"大阪ガス株式会社","アイシン精機株式会社","(N)192-AS07[baiden]","－","-","株式会社ノーリツ","136-N210","2018-03-01","2018-04-01","B-2","AIS2016N1","SOFC","電主","1","0","0","0","0.995","ND","ND","ND","ND","ND","0.000809","0","0","0.4264","0.4673","0.4431","-0.013855","0","0","1.0758","0.6555","0.4454","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.3393","ND","ND","4.4","700","ver.1.2.5","ver.1.1.1","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=5&key_g=%28N%29192-AS07%5Bbaiden%5D&key_h=-&key_a=136-N210","2018-03-27 16:14:05","","","2018-03-27 16:14:05","一般公開中"
2826,"大阪ガス株式会社","アイシン精機株式会社","(N)192-AS07[baiden]","－","-","株式会社ノーリツ","136-N180","2018-03-01","2018-04-01","B-2","AIS2016N1","SOFC","電主","1","0","0","0","0.995","ND","ND","ND","ND","ND","0.000809","0","0","0.4264","0.4673","0.4431","-0.013855","0","0","1.0758","0.6555","0.4454","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.3393","ND","ND","4.4","700","ver.1.2.5","ver.1.1.1","平成２９年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=5&key_g=%28N%29192-AS07%5Bbaiden%5D&key_h=-&key_a=136-N180","2018-03-27 16:13:33","","","2018-03-27 16:13:33","一般公開中"
2612,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GSGD13S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GSGD13S","2018-03-26 14:00:21","","","2018-03-26 14:00:21","一般公開中"
2610,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GHGW23S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GHGW23S","2018-03-26 14:00:18","","","2018-03-26 14:00:18","一般公開中"
2606,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GHGW13S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GHGW13S","2018-03-26 14:00:00","","","2018-03-26 14:00:00","一般公開中"
2611,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GHGJ23S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GHGJ23S","2018-03-26 13:59:50","","","2018-03-26 13:59:50","一般公開中"
2607,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GHGJ13S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GHGJ13S","2018-03-26 13:59:34","","","2018-03-26 13:59:34","一般公開中"
2609,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GHGD23S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GHGD23S","2018-03-26 13:59:29","","","2018-03-26 13:59:29","一般公開中"
2605,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GHGD13S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GHGD13S","2018-03-26 13:59:09","","","2018-03-26 13:59:09","一般公開中"
2604,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GHGA13S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GHGA13S","2018-03-26 13:58:54","","","2018-03-26 13:58:54","一般公開中"
2616,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GDGW13S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GDGW13S","2018-03-26 13:58:49","","","2018-03-26 13:58:49","一般公開中"
2617,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GDGJ13S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GDGJ13S","2018-03-26 13:58:44","","","2018-03-26 13:58:44","一般公開中"
2615,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GDGD13S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GDGD13S","2018-03-26 13:58:16","","","2018-03-26 13:58:16","一般公開中"
2614,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD23K","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GDGA13S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD23K&key_h=FC-GTGD13S&key_a=FC-GDGA13S","2018-03-26 13:57:15","","","2018-03-26 13:57:15","一般公開中"
2445,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD13U","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GSGD23S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD13U&key_h=FC-GTGD13S&key_a=FC-GSGD23S","2018-03-26 13:56:33","","","2018-03-26 13:56:33","一般公開中"
2444,"パナソニック株式会社アプライアンス社","パナソニック株式会社アプライアンス社","FC-70GD13U","株式会社ガスター","FC-GTGD13S","株式会社ガスター","FC-GSGD13S","2017-10-01","2017-10-01","B-2","PAP2016G1","PEFC","熱主","1.2005","0","0","-14.0977","0.8758","1","0","0.0068","0","0.7371","0","0.000744","0","0.2867","0.3291","0.2811","0.000616","0","0","0.4262","0.4734","0.4449","ガス","0.905","G_EJ","0.87","17400","なし","ND","0.839","ND","ND","8.4","700","ver.1.2.1","ver.1.0","平成２８年４月１日","","https://www2.hyoukakyoukai.or.jp/teitanso/info/cogeneration_pdf.php?cat_key=g3&key_b=10&key_g=FC-70GD13U&key_h=FC-GTGD13S&key_a=FC-GSGD13S","2018-03-26 13:56:19","","","2018-03-26 13:56:19","一般公開中"
